ID	item	cosine_similarity(filler,prototype)
982	customer@N@NSUBJ convince@V@ROOT planner@N@OBL	0.2008799423519423
983	planner@N@NSUBJ convince@V@ROOT customer@N@OBL	0.2055773466412527
984	organizer@N@NSUBJ persuade@V@ROOT buyer@N@OBJ	0.3871308724586937
985	buyer@N@NSUBJ persuade@V@ROOT organizer@N@OBJ	0.4304603111475864
986	buyer@N@NSUBJ persuade@V@ROOT organizer@N@OBL	0.2519867158253999
987	organizer@N@NSUBJ persuade@V@ROOT buyer@N@OBL	0.11595900890404365
988	wizard@N@NSUBJ protect@V@ROOT gnome@N@OBJ	0.41503775159679024
989	gnome@N@NSUBJ protect@V@ROOT wizard@N@OBJ	0.4532046754003507
990	gnome@N@NSUBJ protect@V@ROOT wizard@N@OBL	0.3594260284142541
991	wizard@N@NSUBJ protect@V@ROOT gnome@N@OBL	0.44346063862576446
992	sorcerer@N@NSUBJ defend@V@ROOT dwarf@N@OBJ	0.38153717939794074
993	dwarf@N@NSUBJ defend@V@ROOT sorcerer@N@OBJ	0.4555942188183578
994	dwarf@N@NSUBJ defend@V@ROOT sorcerer@N@OBL	0.5042601560204991
995	sorcerer@N@NSUBJ defend@V@ROOT dwarf@N@OBL	0.38705919102447717
996	student@N@NSUBJ befuddle@V@ROOT professor@N@OBJ	0.537725039961564
997	professor@N@NSUBJ befuddle@V@ROOT student@N@OBJ	0.6073856066719789
998	professor@N@NSUBJ befuddle@V@ROOT student@N@OBL	0.5266111978594447
999	student@N@NSUBJ befuddle@V@ROOT professor@N@OBL	0.5083333946078188
1000	scholar@N@NSUBJ confuse@V@ROOT lecturer@N@OBJ	0.4648513048448767
1001	lecturer@N@NSUBJ confuse@V@ROOT scholar@N@OBJ	0.4934286216032149
1002	lecturer@N@NSUBJ confuse@V@ROOT scholar@N@OBL	0.4802291407090512
1003	scholar@N@NSUBJ confuse@V@ROOT lecturer@N@OBL	0.47574363090187854
1004	invader@N@NSUBJ spot@V@ROOT sentry@N@OBJ	0.4263646362869108
1005	sentry@N@NSUBJ spot@V@ROOT invader@N@OBJ	0.4808999897720406
1006	sentry@N@NSUBJ spot@V@ROOT invader@N@OBL	0.4799791907958043
1007	invader@N@NSUBJ spot@V@ROOT sentry@N@OBL	0.5372989361970684
1008	intruder@N@NSUBJ sight@V@ROOT watchman@N@OBJ	0.27117879490164376
1009	watchman@N@NSUBJ sight@V@ROOT intruder@N@OBJ	0.5236716496358951
1010	watchman@N@NSUBJ sight@V@ROOT intruder@N@OBL	0.34516688259677464
1011	intruder@N@NSUBJ sight@V@ROOT watchman@N@OBL	0.25539011796151445
1012	supplier@N@NSUBJ reimburse@V@ROOT merchant@N@OBJ	0.5913541858152087
1013	merchant@N@NSUBJ reimburse@V@ROOT supplier@N@OBJ	0.5345890238810882
1014	merchant@N@NSUBJ reimburse@V@ROOT supplier@N@OBL	0.5751196975598698
1015	supplier@N@NSUBJ reimburse@V@ROOT merchant@N@OBL	0.594497236047909
1016	wholesaler@N@NSUBJ compensate@V@ROOT trader@N@OBJ	0.5468916577570598
1017	trader@N@NSUBJ compensate@V@ROOT wholesaler@N@OBJ	0.5160926904083009
1018	trader@N@NSUBJ compensate@V@ROOT wholesaler@N@OBL	0.3043924275136686
1019	wholesaler@N@NSUBJ compensate@V@ROOT trader@N@OBL	0.4314264655249005
1020	accuser@N@NSUBJ confront@V@ROOT vandal@N@OBJ	0.4771111794835984
1021	vandal@N@NSUBJ confront@V@ROOT accuser@N@OBJ	0.2804542051048756
1022	vandal@N@NSUBJ confront@V@ROOT accuser@N@OBL	0.3953383044379972
1023	accuser@N@NSUBJ confront@V@ROOT vandal@N@OBL	0.3716584008378394
1024	plaintiff@N@NSUBJ accost@V@ROOT thug@N@OBJ	0.3737055517614337
1025	thug@N@NSUBJ accost@V@ROOT plaintiff@N@OBJ	0.557618923853039
1026	thug@N@NSUBJ accost@V@ROOT plaintiff@N@OBL	0.49719714670772
1027	plaintiff@N@NSUBJ accost@V@ROOT thug@N@OBL	0.6085452256944279
1028	trickster@N@NSUBJ bemuse@V@ROOT idiot@N@OBJ	0.5794617480625429
1029	idiot@N@NSUBJ bemuse@V@ROOT trickster@N@OBJ	0.5220443274059661
1030	idiot@N@NSUBJ bemuse@V@ROOT trickster@N@OBL	0.33785003737447505
1031	trickster@N@NSUBJ bemuse@V@ROOT idiot@N@OBL	0.6009503883435828
1032	swindler@N@NSUBJ puzzle@V@ROOT fool@N@OBJ	0.3620541150181219
1033	fool@N@NSUBJ puzzle@V@ROOT swindler@N@OBJ	0.2666952974704837
1034	fool@N@NSUBJ puzzle@V@ROOT swindler@N@OBL	0.29145130559495325
1035	swindler@N@NSUBJ puzzle@V@ROOT fool@N@OBL	0.5111062792943365
1036	protestor@N@NSUBJ quote@V@ROOT leader@N@OBJ	0.5471300413430004
1037	leader@N@NSUBJ quote@V@ROOT protestor@N@OBJ	0.3599299199132374
1038	leader@N@NSUBJ quote@V@ROOT protestor@N@OBL	0.4676614339021934
1039	protestor@N@NSUBJ quote@V@ROOT leader@N@OBL	0.5264527615054408
1040	striker@N@NSUBJ cite@V@ROOT chief@N@OBJ	0.3524683453149158
1041	chief@N@NSUBJ cite@V@ROOT striker@N@OBJ	0.41106585510215377
1042	chief@N@NSUBJ cite@V@ROOT striker@N@OBL	0.3536129041867593
1043	striker@N@NSUBJ cite@V@ROOT chief@N@OBL	0.37715451632714836
1044	worker@N@NSUBJ repulse@V@ROOT driver@N@OBJ	0.46438471786989455
1045	driver@N@NSUBJ repulse@V@ROOT worker@N@OBJ	0.4615929622813004
1046	driver@N@NSUBJ repulse@V@ROOT worker@N@OBL	0.22724207163952792
1047	worker@N@NSUBJ repulse@V@ROOT driver@N@OBL	0.31190006895673594
1048	carrier@N@NSUBJ disgust@V@ROOT cabbie@N@OBJ	0.34231985563235545
1049	cabbie@N@NSUBJ disgust@V@ROOT carrier@N@OBJ	0.49740538682785296
1050	cabbie@N@NSUBJ disgust@V@ROOT carrier@N@OBL	0.36120161495084124
1051	carrier@N@NSUBJ disgust@V@ROOT cabbie@N@OBL	0.36747188799175445
1052	competitor@N@NSUBJ agitate@V@ROOT rival@N@OBJ	0.435766765755226
1053	rival@N@NSUBJ agitate@V@ROOT competitor@N@OBJ	0.4942469519371113
1054	rival@N@NSUBJ agitate@V@ROOT competitor@N@OBL	0.34814563398018383
1055	competitor@N@NSUBJ agitate@V@ROOT rival@N@OBL	0.4779380558173736
1056	contender@N@NSUBJ fluster@V@ROOT opponent@N@OBJ	0.5833162107587118
1057	opponent@N@NSUBJ fluster@V@ROOT contender@N@OBJ	0.549864917803467
1058	opponent@N@NSUBJ fluster@V@ROOT contender@N@OBL	0.40479538740910304
1059	contender@N@NSUBJ fluster@V@ROOT opponent@N@OBL	0.5017431276407841
1060	officer@N@NSUBJ alert@V@ROOT authority@N@OBJ	0.5625068403965761
1061	authority@N@NSUBJ alert@V@ROOT officer@N@OBJ	0.5520591042881667
1062	authority@N@NSUBJ alert@V@ROOT officer@N@OBL	0.5227614807071838
1063	officer@N@NSUBJ alert@V@ROOT authority@N@OBL	0.3368906290462865
1064	deputy@N@NSUBJ notify@V@ROOT higher-up@N@OBJ	0.4341724653191249
1065	higher-up@N@NSUBJ notify@V@ROOT deputy@N@OBJ	0.5556307493501564
1066	higher-up@N@NSUBJ notify@V@ROOT deputy@N@OBL	0.5119609287768262
1067	deputy@N@NSUBJ notify@V@ROOT higher-up@N@OBL	0.35053208368608146
1068	culprit@N@NSUBJ betray@V@ROOT hunter@N@OBJ	0.4923502762180745
1069	hunter@N@NSUBJ betray@V@ROOT culprit@N@OBJ	0.5212851917830745
1070	hunter@N@NSUBJ betray@V@ROOT culprit@N@OBL	0.4399976245384627
1071	culprit@N@NSUBJ betray@V@ROOT hunter@N@OBL	0.4631241880105511
1072	botanist@N@NSUBJ respect@V@ROOT partner@N@OBJ	0.4492849655370472
1073	partner@N@NSUBJ respect@V@ROOT botanist@N@OBJ	0.3369125045748764
1074	partner@N@NSUBJ respect@V@ROOT botanist@N@OBL	0.5042400730655564
1075	botanist@N@NSUBJ respect@V@ROOT partner@N@OBL	0.6273126067055655
1076	specialist@N@NSUBJ esteem@V@ROOT collaborator@N@OBJ	0.5807952418642401
1077	collaborator@N@NSUBJ esteem@V@ROOT specialist@N@OBJ	0.41853583940953176
1078	collaborator@N@NSUBJ esteem@V@ROOT specialist@N@OBL	0.5914139516305756
1079	specialist@N@NSUBJ esteem@V@ROOT collaborator@N@OBL	0.648170670768553
1080	pacifist@N@NSUBJ placate@V@ROOT zealot@N@OBJ	0.5808906713030533
1081	zealot@N@NSUBJ placate@V@ROOT pacifist@N@OBJ	0.46882380918542343
1082	zealot@N@NSUBJ placate@V@ROOT pacifist@N@OBL	0.43126544752990337
1083	pacifist@N@NSUBJ placate@V@ROOT zealot@N@OBL	0.4929928823975265
1084	lover@N@NSUBJ mollify@V@ROOT fanatic@N@OBJ	0.5307988703321453
1085	fanatic@N@NSUBJ mollify@V@ROOT lover@N@OBJ	0.575599423403523
1086	fanatic@N@NSUBJ mollify@V@ROOT lover@N@OBL	0.5322719535812217
1087	lover@N@NSUBJ mollify@V@ROOT fanatic@N@OBL	0.46960440453815233
1088	scoundrel@N@NSUBJ beat@V@ROOT protagonist@N@OBJ	0.5549417318454476
1089	protagonist@N@NSUBJ beat@V@ROOT scoundrel@N@OBJ	0.43390575169906154
1090	protagonist@N@NSUBJ beat@V@ROOT scoundrel@N@OBL	0.5517898432006385
1091	scoundrel@N@NSUBJ beat@V@ROOT protagonist@N@OBL	0.5254151050439655
1092	rogue@N@NSUBJ defeat@V@ROOT character@N@OBJ	0.6202638482382086
1093	character@N@NSUBJ defeat@V@ROOT rogue@N@OBJ	0.38182022263654425
1094	character@N@NSUBJ defeat@V@ROOT rogue@N@OBL	0.39897477381988833
1095	rogue@N@NSUBJ defeat@V@ROOT character@N@OBL	0.5724669811799312
1096	sociologist@N@NSUBJ accept@V@ROOT offer@N@OBJ	0.5263666167551917
1097	offer@N@NSUBJ accept@V@ROOT sociologist@N@OBJ	0.2082239173266175
1098	offer@N@NSUBJ accept@V@ROOT sociologist@N@OBL	0.3957097664732159
1099	sociologist@N@NSUBJ accept@V@ROOT offer@N@OBL	0.42939762847950114
1100	boyfriend@N@NSUBJ baste@V@ROOT turkey@N@OBJ	0.35645017591941397
1101	turkey@N@NSUBJ baste@V@ROOT boyfriend@N@OBJ	0.4926837874671085
1102	turkey@N@NSUBJ baste@V@ROOT boyfriend@N@OBL	0.30194999040523407
1103	boyfriend@N@NSUBJ baste@V@ROOT turkey@N@OBL	0.39067985143111117
1104	caseworker@N@NSUBJ pose@V@ROOT question@N@OBJ	0.7916674203964221
1105	question@N@NSUBJ pose@V@ROOT caseworker@N@OBJ	0.24790806360865814
1106	question@N@NSUBJ pose@V@ROOT caseworker@N@OBL	0.17878339641934482
1107	caseworker@N@NSUBJ pose@V@ROOT question@N@OBL	0.5353692959915582
1108	digger@N@NSUBJ bend@V@ROOT wire@N@OBJ	0.6976238181699717
1109	wire@N@NSUBJ bend@V@ROOT digger@N@OBJ	0.37339166881109986
1110	wire@N@NSUBJ bend@V@ROOT digger@N@OBL	0.40497030615443985
1111	digger@N@NSUBJ bend@V@ROOT wire@N@OBL	0.5401199570759021
1112	office@N@NSUBJ sell@V@ROOT ticket@N@OBJ	0.3948297622687915
1113	ticket@N@NSUBJ sell@V@ROOT office@N@OBJ	0.5253547706425155
1114	ticket@N@NSUBJ sell@V@ROOT office@N@OBL	0.31433498215327127
1115	office@N@NSUBJ sell@V@ROOT ticket@N@OBL	0.5085837885552562
1116	uncle@N@NSUBJ hang@V@ROOT ornament@N@OBJ	0.6173649018305426
1117	ornament@N@NSUBJ hang@V@ROOT uncle@N@OBJ	0.5045099223725643
1118	ornament@N@NSUBJ hang@V@ROOT uncle@N@OBL	0.44648975227647913
1119	uncle@N@NSUBJ hang@V@ROOT ornament@N@OBL	0.31178791992976174
1120	attendant@N@NSUBJ press@V@ROOT button@N@OBJ	0.7568089732838085
1121	button@N@NSUBJ press@V@ROOT attendant@N@OBJ	0.38140254145258967
1122	button@N@NSUBJ press@V@ROOT attendant@N@OBL	0.33182214706767565
1123	attendant@N@NSUBJ press@V@ROOT button@N@OBL	0.36417620199580847
1124	bum@N@NSUBJ steal@V@ROOT necklace@N@OBJ	0.550681645836822
1125	necklace@N@NSUBJ steal@V@ROOT bum@N@OBJ	0.4767301280085361
1126	necklace@N@NSUBJ steal@V@ROOT bum@N@OBL	0.361422836293409
1127	bum@N@NSUBJ steal@V@ROOT necklace@N@OBL	0.5260091744699346
1128	potter@N@NSUBJ mold@V@ROOT clay@N@OBJ	0.7338073038724585
1129	clay@N@NSUBJ mold@V@ROOT potter@N@OBJ	0.5417781240542572
1130	clay@N@NSUBJ mold@V@ROOT potter@N@OBL	0.36159640459204545
1131	potter@N@NSUBJ mold@V@ROOT clay@N@OBL	0.5047868547066534
1132	guarantor@N@NSUBJ initial@V@ROOT form@N@OBJ	0.739469744572801
1133	form@N@NSUBJ initial@V@ROOT guarantor@N@OBJ	0.45694960960409325
1134	form@N@NSUBJ initial@V@ROOT guarantor@N@OBL	0.47267745859578425
1135	guarantor@N@NSUBJ initial@V@ROOT form@N@OBL	0.35294343785466986
1136	potato@N@NSUBJ forget@V@ROOT umbrella@N@OBJ	0.4644342776299686
1137	umbrella@N@NSUBJ forget@V@ROOT potato@N@OBJ	0.510449938306065
1138	umbrella@N@NSUBJ forget@V@ROOT potato@N@OBL	0.526446783132862
1139	potato@N@NSUBJ forget@V@ROOT umbrella@N@OBL	0.4021687816196835
1140	groupie@N@NSUBJ attend@V@ROOT concert@N@OBJ	0.446147278506669
1141	concert@N@NSUBJ attend@V@ROOT groupie@N@OBJ	0.4152391368975368
1142	concert@N@NSUBJ attend@V@ROOT groupie@N@OBL	0.4420045091353264
1143	groupie@N@NSUBJ attend@V@ROOT concert@N@OBL	0.5809285132552617
1144	hacker@N@NSUBJ memorize@V@ROOT password@N@OBJ	0.7032572405024446
1145	password@N@NSUBJ memorize@V@ROOT hacker@N@OBJ	0.5091326578359359
1146	password@N@NSUBJ memorize@V@ROOT hacker@N@OBL	0.46065993912486536
1147	hacker@N@NSUBJ memorize@V@ROOT password@N@OBL	0.5422145825599418
1148	marine@N@NSUBJ pack@V@ROOT bag@N@OBJ	0.5825975002019651
1149	bag@N@NSUBJ pack@V@ROOT marine@N@OBJ	0.4428337129724427
1150	bag@N@NSUBJ pack@V@ROOT marine@N@OBL	0.3094641878862664
1151	marine@N@NSUBJ pack@V@ROOT bag@N@OBL	0.5967854021558588
1152	counselor@N@NSUBJ emphasize@V@ROOT rule@N@OBJ	0.4992409543713858
1153	rule@N@NSUBJ emphasize@V@ROOT counselor@N@OBJ	0.29180277422843004
1154	rule@N@NSUBJ emphasize@V@ROOT counselor@N@OBL	0.39706870709809117
1155	counselor@N@NSUBJ emphasize@V@ROOT rule@N@OBL	0.4563821311284122
1156	seamstress@N@NSUBJ iron@V@ROOT shirt@N@OBJ	0.7380722124137337
1157	shirt@N@NSUBJ iron@V@ROOT seamstress@N@OBJ	0.49762200779574184
1158	shirt@N@NSUBJ iron@V@ROOT seamstress@N@OBL	0.3132387404229615
1159	seamstress@N@NSUBJ iron@V@ROOT shirt@N@OBL	0.5913649102031774
1160	confectioner@N@NSUBJ sprinkle@V@ROOT sugar@N@OBJ	0.7871293885590563
1161	sugar@N@NSUBJ sprinkle@V@ROOT confectioner@N@OBJ	0.47230912829841
1162	sugar@N@NSUBJ sprinkle@V@ROOT confectioner@N@OBL	0.4624735288980435
1163	confectioner@N@NSUBJ sprinkle@V@ROOT sugar@N@OBL	0.5808628589299171
1164	voter@N@NSUBJ seal@V@ROOT envelope@N@OBJ	0.6303366968776446
1165	envelope@N@NSUBJ seal@V@ROOT voter@N@OBJ	0.4057304628074203
1166	envelope@N@NSUBJ seal@V@ROOT voter@N@OBL	0.41248830378397605
1167	voter@N@NSUBJ seal@V@ROOT envelope@N@OBL	0.4618727645464643
1168	fisherman@N@NSUBJ empty@V@ROOT trashcan@N@OBJ	0.4557075187740367
1169	trashcan@N@NSUBJ empty@V@ROOT fisherman@N@OBJ	0.46014767430518855
1170	trashcan@N@NSUBJ empty@V@ROOT fisherman@N@OBL	0.5367457086711953
1171	fisherman@N@NSUBJ empty@V@ROOT trashcan@N@OBL	0.35438280670634936
1172	cellist@N@NSUBJ receive@V@ROOT prize@N@OBJ	0.7019569318618383
1173	prize@N@NSUBJ receive@V@ROOT cellist@N@OBJ	0.40784881539730744
1174	prize@N@NSUBJ receive@V@ROOT cellist@N@OBL	0.48826470292710744
1175	cellist@N@NSUBJ receive@V@ROOT prize@N@OBL	0.4162979280569462
1176	cheapskate@N@NSUBJ rate@V@ROOT service@N@OBJ	0.5447537764042197
1177	service@N@NSUBJ rate@V@ROOT cheapskate@N@OBJ	0.36899368326707704
1178	service@N@NSUBJ rate@V@ROOT cheapskate@N@OBL	0.4275516675019909
1179	cheapskate@N@NSUBJ rate@V@ROOT service@N@OBL	0.4796681732027477
1180	schoolgirl@N@NSUBJ borrow@V@ROOT key@N@OBJ	0.46950661992051823
1181	key@N@NSUBJ borrow@V@ROOT schoolgirl@N@OBJ	0.2020109995877022
1182	key@N@NSUBJ borrow@V@ROOT schoolgirl@N@OBL	0.4378281576395783
1183	schoolgirl@N@NSUBJ borrow@V@ROOT key@N@OBL	0.3926769475317773
1184	bookworm@N@NSUBJ recite@V@ROOT poem@N@OBJ	0.5765986639768703
1185	poem@N@NSUBJ recite@V@ROOT bookworm@N@OBJ	0.3581909750428386
1186	poem@N@NSUBJ recite@V@ROOT bookworm@N@OBL	0.41095605936441215
1187	bookworm@N@NSUBJ recite@V@ROOT poem@N@OBL	0.5577086729092054
1188	diver@N@NSUBJ recharge@V@ROOT battery@N@OBJ	0.5420887686088913
1189	battery@N@NSUBJ recharge@V@ROOT diver@N@OBJ	0.40197871725796497
1190	battery@N@NSUBJ recharge@V@ROOT diver@N@OBL	0.40409593988480885
1191	diver@N@NSUBJ recharge@V@ROOT battery@N@OBL	0.45287252073195927
1192	player@N@NSUBJ win@V@ROOT game@N@OBJ	0.7677426793718445
1193	game@N@NSUBJ win@V@ROOT player@N@OBJ	0.6758867211071766
1194	game@N@NSUBJ win@V@ROOT player@N@OBL	0.5513247847771311
1195	player@N@NSUBJ win@V@ROOT game@N@OBL	0.48969239806617626
1196	copycat@N@NSUBJ redecorate@V@ROOT apartment@N@OBJ	0.5014086626682536
1197	apartment@N@NSUBJ redecorate@V@ROOT copycat@N@OBJ	0.33799647478669204
1198	apartment@N@NSUBJ redecorate@V@ROOT copycat@N@OBL	0.25215643116866904
1199	copycat@N@NSUBJ redecorate@V@ROOT apartment@N@OBL	0.5772580952318973
1200	winemaker@N@NSUBJ uncork@V@ROOT bottle@N@OBJ	0.8112768888853005
1201	bottle@N@NSUBJ uncork@V@ROOT winemaker@N@OBJ	0.36562354587618473
1202	bottle@N@NSUBJ uncork@V@ROOT winemaker@N@OBL	0.35292212497439457
1203	winemaker@N@NSUBJ uncork@V@ROOT bottle@N@OBL	0.5707367849296812
1204	laundress@N@NSUBJ fold@V@ROOT clothes@N@OBJ	0.7215428085986696
1205	clothes@N@NSUBJ fold@V@ROOT laundress@N@OBJ	0.4440364179789831
1206	clothes@N@NSUBJ fold@V@ROOT laundress@N@OBL	0.2728214807782121
1207	laundress@N@NSUBJ fold@V@ROOT clothes@N@OBL	0.4589988116993561
1208	agent@N@NSUBJ photocopy@V@ROOT passport@N@OBJ	0.3294246801492311
1209	passport@N@NSUBJ photocopy@V@ROOT agent@N@OBJ	0.48527085839134254
1210	passport@N@NSUBJ photocopy@V@ROOT agent@N@OBL	0.5253929928063693
1211	agent@N@NSUBJ photocopy@V@ROOT passport@N@OBL	0.5527255828021023
1212	exterminator@N@NSUBJ file@V@ROOT complaint@N@OBJ	0.4648979130646944
1213	complaint@N@NSUBJ file@V@ROOT exterminator@N@OBJ	0.3314283254309761
1214	complaint@N@NSUBJ file@V@ROOT exterminator@N@OBL	0.2891194493572661
1215	exterminator@N@NSUBJ file@V@ROOT complaint@N@OBL	0.5986643423720839
1216	minuteman@N@NSUBJ load@V@ROOT gun@N@OBJ	0.637905050515038
1217	gun@N@NSUBJ load@V@ROOT minuteman@N@OBJ	0.43389278623667094
1218	gun@N@NSUBJ load@V@ROOT minuteman@N@OBL	0.4238236862277338
1219	minuteman@N@NSUBJ load@V@ROOT gun@N@OBL	0.4730111916117852
1220	bookseller@N@NSUBJ calculate@V@ROOT profit@N@OBJ	0.7101549403904543
1221	profit@N@NSUBJ calculate@V@ROOT bookseller@N@OBJ	0.3709931479387135
1222	profit@N@NSUBJ calculate@V@ROOT bookseller@N@OBL	0.3900735227214125
1223	bookseller@N@NSUBJ calculate@V@ROOT profit@N@OBL	0.4887246812074689
1224	count@N@NSUBJ inherit@V@ROOT painting@N@OBJ	0.4100652860257239
1225	painting@N@NSUBJ inherit@V@ROOT count@N@OBJ	0.3795345060333656
1226	painting@N@NSUBJ inherit@V@ROOT count@N@OBL	0.51006988747979
1227	count@N@NSUBJ inherit@V@ROOT painting@N@OBL	0.2705892893437921
1228	groundskeeper@N@NSUBJ change@V@ROOT bulb@N@OBJ	0.45028529651538474
1229	bulb@N@NSUBJ change@V@ROOT groundskeeper@N@OBJ	0.21954955451311509
1230	bulb@N@NSUBJ change@V@ROOT groundskeeper@N@OBL	0.3239888875984026
1231	groundskeeper@N@NSUBJ change@V@ROOT bulb@N@OBL	0.35212824621020755
1232	marcher@N@NSUBJ sing@V@ROOT anthem@N@OBJ	0.6618166708825043
1233	anthem@N@NSUBJ sing@V@ROOT marcher@N@OBJ	0.40476514731192703
1234	anthem@N@NSUBJ sing@V@ROOT marcher@N@OBL	0.38936931805089636
1235	marcher@N@NSUBJ sing@V@ROOT anthem@N@OBL	0.5016434588077966
1236	deckhand@N@NSUBJ unlock@V@ROOT door@N@OBJ	0.5072195941404901
1237	door@N@NSUBJ unlock@V@ROOT deckhand@N@OBJ	0.27257078729461637
1238	door@N@NSUBJ unlock@V@ROOT deckhand@N@OBL	0.3509503259884217
1239	deckhand@N@NSUBJ unlock@V@ROOT door@N@OBL	0.5401658571559634
1240	supremacist@N@NSUBJ establish@V@ROOT fund@N@OBJ	0.5310383486229233
1241	fund@N@NSUBJ establish@V@ROOT supremacist@N@OBJ	0.3267992487958753
1242	fund@N@NSUBJ establish@V@ROOT supremacist@N@OBL	0.3386679504095156
1243	supremacist@N@NSUBJ establish@V@ROOT fund@N@OBL	0.5222017885894042
1244	sitter@N@NSUBJ water@V@ROOT plant@N@OBJ	0.6121779486467461
1245	plant@N@NSUBJ water@V@ROOT sitter@N@OBJ	0.3642474556903499
1246	plant@N@NSUBJ water@V@ROOT sitter@N@OBL	0.27783444485002906
1247	sitter@N@NSUBJ water@V@ROOT plant@N@OBL	0.28079028988482047
1248	interviewee@N@NSUBJ wrinkle@V@ROOT suit@N@OBJ	0.49020537108002893
1249	suit@N@NSUBJ wrinkle@V@ROOT interviewee@N@OBJ	0.4310288066968466
1250	suit@N@NSUBJ wrinkle@V@ROOT interviewee@N@OBL	0.19035361606757595
1251	interviewee@N@NSUBJ wrinkle@V@ROOT suit@N@OBL	0.3669381824116844
1252	cryptographer@N@NSUBJ send@V@ROOT letter@N@OBJ	0.7538560025837879
1253	letter@N@NSUBJ send@V@ROOT cryptographer@N@OBJ	0.296561426681446
1254	letter@N@NSUBJ send@V@ROOT cryptographer@N@OBL	0.3667398558564875
1255	cryptographer@N@NSUBJ send@V@ROOT letter@N@OBL	0.6266495487684033
1256	bellboy@N@NSUBJ erase@V@ROOT message@N@OBJ	1.0
1257	message@N@NSUBJ erase@V@ROOT bellboy@N@OBJ	0.272167720736892
1258	message@N@NSUBJ erase@V@ROOT bellboy@N@OBL	0.25067996695721284
1259	bellboy@N@NSUBJ erase@V@ROOT message@N@OBL	0.4773189135334177
1260	forger@N@NSUBJ ship@V@ROOT package@N@OBJ	0.5985882997646127
1261	package@N@NSUBJ ship@V@ROOT forger@N@OBJ	0.3114237490969154
1262	package@N@NSUBJ ship@V@ROOT forger@N@OBL	0.4285386723945198
1263	forger@N@NSUBJ ship@V@ROOT package@N@OBL	0.5120505458464114
1264	crackhead@N@NSUBJ smoke@V@ROOT pipe@N@OBJ	0.6836668799126329
1265	pipe@N@NSUBJ smoke@V@ROOT crackhead@N@OBJ	0.3721150984333562
1266	pipe@N@NSUBJ smoke@V@ROOT crackhead@N@OBL	0.42179362074100035
1267	crackhead@N@NSUBJ smoke@V@ROOT pipe@N@OBL	0.5850275547349088
1268	manicurist@N@NSUBJ reschedule@V@ROOT appointment@N@OBJ	0.2836494174305677
1269	appointment@N@NSUBJ reschedule@V@ROOT manicurist@N@OBJ	0.2118142324104515
1270	appointment@N@NSUBJ reschedule@V@ROOT manicurist@N@OBL	0.34382382930988853
1271	manicurist@N@NSUBJ reschedule@V@ROOT appointment@N@OBL	0.5469382058616886
1272	charlatan@N@NSUBJ burn@V@ROOT contract@N@OBJ	0.5210960717154458
1273	contract@N@NSUBJ burn@V@ROOT charlatan@N@OBJ	0.46196739796334696
1274	contract@N@NSUBJ burn@V@ROOT charlatan@N@OBL	0.49748633391749175
1275	charlatan@N@NSUBJ burn@V@ROOT contract@N@OBL	0.44028125214746416
1276	tanner@N@NSUBJ place@V@ROOT order@N@OBJ	0.44215812206223315
1277	order@N@NSUBJ place@V@ROOT tanner@N@OBJ	0.3457515898895305
1278	order@N@NSUBJ place@V@ROOT tanner@N@OBL	0.31520500853535527
1279	tanner@N@NSUBJ place@V@ROOT order@N@OBL	0.4713541835577386
1280	archaeologist@N@NSUBJ cancel@V@ROOT trip@N@OBJ	0.6918211706914653
1281	trip@N@NSUBJ cancel@V@ROOT archaeologist@N@OBJ	0.36196081680016534
1282	trip@N@NSUBJ cancel@V@ROOT archaeologist@N@OBL	0.4652325942726675
1283	archaeologist@N@NSUBJ cancel@V@ROOT trip@N@OBL	0.48697856448779575
1284	frenchman@N@NSUBJ slice@V@ROOT baguette@N@OBJ	0.4080859842808352
1285	baguette@N@NSUBJ slice@V@ROOT frenchman@N@OBJ	0.28168705174439146
1286	baguette@N@NSUBJ slice@V@ROOT frenchman@N@OBL	0.15133713317171016
1287	frenchman@N@NSUBJ slice@V@ROOT baguette@N@OBL	0.5543802659795677
1288	producer@N@NSUBJ cast@V@ROOT actress@N@OBJ	0.7150313596944533
1289	actress@N@NSUBJ cast@V@ROOT producer@N@OBJ	0.5599470845845922
1290	actress@N@NSUBJ cast@V@ROOT producer@N@OBL	0.48204816412496587
1291	producer@N@NSUBJ cast@V@ROOT actress@N@OBL	0.2146100272230922
1292	babysitter@N@NSUBJ punish@V@ROOT twin@N@OBJ	0.3801339992819144
1293	twin@N@NSUBJ punish@V@ROOT babysitter@N@OBJ	0.49988562692706795
1294	twin@N@NSUBJ punish@V@ROOT babysitter@N@OBL	0.34409914542556974
1295	babysitter@N@NSUBJ punish@V@ROOT twin@N@OBL	0.3857262500996588
1296	exorcist@N@NSUBJ vanquish@V@ROOT spirit@N@OBJ	0.6980100611073692
1297	spirit@N@NSUBJ vanquish@V@ROOT exorcist@N@OBJ	0.47219038117625267
1298	spirit@N@NSUBJ vanquish@V@ROOT exorcist@N@OBL	0.5064877701858725
1299	exorcist@N@NSUBJ vanquish@V@ROOT spirit@N@OBL	0.3265086487652348
1300	barber@N@NSUBJ shave@V@ROOT man@N@OBJ	0.634852859444385
1301	man@N@NSUBJ shave@V@ROOT barber@N@OBJ	0.6235114073244207
1302	man@N@NSUBJ shave@V@ROOT barber@N@OBL	0.6282685282917893
