ItemNumber,Voice,Plausible/Implausible,Stimulus,OriginalSentence,EvType,agent,patient,sentence,verb
342,active,plausible,The abolitionist hid the slave.,The abolitionist hid the slave.,AAN,7.994632311,11.3305159,11.97151695,11.03880136
342,active,implausible,The slave hid the abolitionist.,The abolitionist hid the slave.,AAN,11.3305159,7.994632311,11.97151695,11.03880136
343,active,plausible,The personal trainer weighed the Olympian.,The personal trainer weighed the Olympian.,AAN,5.123963979,6.261491684,10.23061434,10.93465934
343,active,implausible,The Olympian weighed the personal trainer.,The personal trainer weighed the Olympian.,AAN,6.261491684,5.123963979,10.23061434,10.93465934
344,active,plausible,The zookeeper fed the giraffe.,The zookeeper fed the giraffe.,AAN,5.988961417,7.494430215,10.80358612,11.0409038
344,active,implausible,The giraffe fed the zookeeper.,The zookeeper fed the giraffe.,AAN,7.494430215,5.988961417,10.80358612,11.0409038
345,active,plausible,The masseuse relaxed the linebacker.,The masseuse relaxed the linebacker.,AAN,6.573680167,6.28785856,10.01494957,9.899981413
345,active,implausible,The linebacker relaxed the masseuse.,The masseuse relaxed the linebacker.,AAN,6.28785856,6.573680167,10.01494957,9.899981413
346,active,plausible,The page obeyed the noble.,The page obeyed the noble.,AAN,10.73291235,10.18214149,11.72944519,9.852930829
346,active,implausible,The noble obeyed the page.,The page obeyed the noble.,AAN,10.18214149,10.73291235,11.72944519,9.852930829
347,active,plausible,The lion chased the tour-guide.,The lion chased the tour-guide.,AAN,10.44380402,6.378426184,11.36908339,9.064620718
347,active,implausible,The tour-guide chased the lion.,The lion chased the tour-guide.,AAN,6.378426184,10.44380402,11.36908339,9.064620718
348,active,plausible,The caretaker quieted the orphan.,The caretaker quieted the orphan.,AAN,7.22620901,9.348013177,10.49724446,10.52656092
348,active,implausible,The orphan quieted the caretaker.,The caretaker quieted the orphan.,AAN,9.348013177,7.22620901,10.49724446,10.52656092
349,active,plausible,The tennis player thanked the chiropractor.,The tennis player thanked the chiropractor.,AAN,6.395261598,6.541029999,9.990198055,10.57587064
349,active,implausible,The chiropractor thanked the tennis player.,The tennis player thanked the chiropractor.,AAN,6.541029999,6.395261598,9.990198055,10.57587064
350,active,plausible,The experimenter recruited the subject.,The experimenter recruited the subject.,AAN,7.761319181,11.47363355,11.07421494,9.428913495
350,active,implausible,The subject recruited the experimenter.,The experimenter recruited the subject.,AAN,11.47363355,7.761319181,11.07421494,9.428913495
351,active,plausible,The mother disciplined the toddler.,The mother disciplined the toddler.,AAN,11.09895428,7.35372233,10.94750665,10.46121585
351,active,implausible,The toddler disciplined the mother.,The mother disciplined the toddler.,AAN,7.35372233,11.09895428,10.94750665,10.46121585
352,active,plausible,The assistant principal expelled the sociopath.,The assistant principal expelled the sociopath.,AAN,6.80682936,7.361375429,10.68183329,9.804992306
352,active,implausible,The sociopath expelled the assistant principal.,The assistant principal expelled the sociopath.,AAN,7.361375429,6.80682936,10.68183329,9.804992306
353,active,plausible,The channeler sensed the ghost.,The channeler sensed the ghost.,AAN,6.075346031,9.846758458,10.51044457,12.22336231
353,active,implausible,The ghost sensed the channeler.,The channeler sensed the ghost.,AAN,9.846758458,6.075346031,10.51044457,12.22336231
354,active,plausible,The union ousted the whistle-blower.,The union ousted the whistle-blower.,AAN,10.81120161,0,9.370611174,9.184612223
354,active,implausible,The whistle-blower ousted the union.,The union ousted the whistle-blower.,AAN,0,10.81120161,9.370611174,9.184612223
355,active,plausible,The huntsman trapped the deer.,The huntsman trapped the deer.,AAN,7.324489979,10.36901242,10.77132713,10.87149749
355,active,implausible,The deer trapped the huntsman.,The huntsman trapped the deer.,AAN,10.36901242,7.324489979,10.77132713,10.87149749
356,active,plausible,The cardiologist discredited the quack.,The cardiologist discredited the quack.,AAN,6.327936784,8.93813787,10.38611966,8.837826364
356,active,implausible,The quack discredited the cardiologist.,The cardiologist discredited the quack.,AAN,8.93813787,6.327936784,10.38611966,8.837826364
357,active,plausible,The bailiff released the ruffian.,The bailiff released the ruffian.,AAN,7.925880317,8.455104999,10.98911677,10.38393644
357,active,implausible,The ruffian released the bailiff.,The bailiff released the ruffian.,AAN,8.455104999,7.925880317,10.98911677,10.38393644
358,active,plausible,The shark mauled the snorkeler.,The shark mauled the snorkeler.,AAN,9.009569672,5.707110265,10.1191019,9.296701538
358,active,implausible,The snorkeler mauled the shark.,The shark mauled the snorkeler.,AAN,5.707110265,9.009569672,10.1191019,9.296701538
359,active,plausible,The president pardoned the traitor.,The president pardoned the traitor.,AAN,10.20916916,9.068776808,11.21789146,10.0437711
359,active,implausible,The traitor pardoned the president.,The president pardoned the traitor.,AAN,9.068776808,10.20916916,11.21789146,10.0437711
360,active,plausible,The au pair spanked the girl.,The au pair spanked the girl.,AAN,5.883322388,10.6320984,11.83649227,8.727616178
360,active,implausible,The girl spanked the au pair.,The au pair spanked the girl.,AAN,10.6320984,5.883322388,11.83649227,8.727616178
361,active,plausible,The TV station head promoted the newsagent.,The TV station head promoted the newsagent.,AAN,0,6.415096959,11.14607986,10.2232132
361,active,implausible,The newsagent promoted the TV station head.,The TV station head promoted the newsagent.,AAN,6.415096959,0,11.14607986,10.2232132
362,active,plausible,The policewoman handcuffed the offender.,The policewoman handcuffed the offender.,AAN,5.97126184,9.638935897,10.32665035,8.114922974
362,active,implausible,The offender handcuffed the policewoman.,The policewoman handcuffed the offender.,AAN,9.638935897,5.97126184,10.32665035,8.114922974
363,active,plausible,The anthropologist studied the tribesman.,The anthropologist studied the tribesman.,AAN,7.935587386,6.50578406,10.72099691,11.44357539
363,active,implausible,The tribesman studied the anthropologist.,The anthropologist studied the tribesman.,AAN,6.50578406,7.935587386,10.72099691,11.44357539
364,active,plausible,The police chief rewarded the firefighter.,The police chief rewarded the firefighter.,AAN,6.411818268,6.598509029,10.77720109,9.950371138
364,active,implausible,The firefighter rewarded the police chief.,The police chief rewarded the firefighter.,AAN,6.598509029,6.411818268,10.77720109,9.950371138
365,active,plausible,The miscreant kidnapped the beneficiary.,The miscreant kidnapped the beneficiary.,AAN,7.38274645,9.056722883,10.40891437,8.882530508
365,active,implausible,The beneficiary kidnapped the miscreant.,The miscreant kidnapped the beneficiary.,AAN,9.056722883,7.38274645,10.40891437,8.882530508
366,active,plausible,The social worker comforted the abused woman.,The social worker comforted the abused woman.,AAN,7.209340257,5.793013608,11.08511983,10.23246751
366,active,implausible,The abused woman comforted the social worker.,The social worker comforted the abused woman.,AAN,5.793013608,7.209340257,11.08511983,10.23246751
367,active,plausible,The neuroscientist overwhelmed the lab assistant.,The neuroscientist overwhelmed the lab assistant.,AAN,6.061456919,5.805134969,10.7329477,9.129997619
367,active,implausible,The lab assistant overwhelmed the neuroscientist.,The neuroscientist overwhelmed the lab assistant.,AAN,5.805134969,6.061456919,10.7329477,9.129997619
368,active,plausible,The warmonger terrorized the gunsmith.,The warmonger terrorized the gunsmith.,AAN,6.735780014,7.480992163,9.949655651,10.16838706
368,active,implausible,The gunsmith terrorized the warmonger.,The warmonger terrorized the gunsmith.,AAN,7.480992163,6.735780014,9.949655651,10.16838706
369,active,plausible,The conductor tolerated the violinist.,The conductor tolerated the violinist.,AAR,8.549466752,7.849323818,10.84233113,10.7686534
369,active,plausible,The violinist tolerated the conductor.,The conductor tolerated the violinist.,AAR,7.849323818,8.549466752,10.84233113,10.7686534
370,active,plausible,The pitcher signaled the hitter.,The pitcher signaled the hitter.,AAR,8.245646901,8.165932137,10.38476148,10.36312514
370,active,plausible,The hitter signaled the pitcher.,The pitcher signaled the hitter.,AAR,8.165932137,8.245646901,10.38476148,10.36312514
371,active,plausible,The quarterback kissed the cheerleader.,The quarterback kissed the cheerleader.,AAR,7.551712215,6.525029658,10.03594525,9.790542794
371,active,plausible,The cheerleader kissed the quarterback.,The quarterback kissed the cheerleader.,AAR,6.525029658,7.551712215,10.03594525,9.790542794
372,active,plausible,The camper startled the bear.,The camper startled the bear.,AAR,7.793174347,11.30158696,11.10002875,8.953510763
372,active,plausible,The bear startled the camper.,The camper startled the bear.,AAR,11.30158696,7.793174347,11.10002875,8.953510763
373,active,plausible,The admiral accompanied the lieutenant.,The admiral accompanied the lieutenant.,AAR,8.909505513,9.067739403,10.90315704,9.260082464
373,active,plausible,The lieutenant accompanied the admiral.,The admiral accompanied the lieutenant.,AAR,9.067739403,8.909505513,10.90315704,9.260082464
374,active,plausible,The tenor loved the soprano.,The tenor loved the soprano.,AAR,9.247250726,7.943782692,11.14045467,11.74006104
374,active,plausible,The soprano loved the tenor.,The tenor loved the soprano.,AAR,7.943782692,9.247250726,11.14045467,11.74006104
375,active,plausible,The photographer paid the barrister.,The photographer paid the barrister.,AAR,7.61085279,7.577633833,11.0139648,10.38770222
375,active,plausible,The barrister paid the photographer.,The photographer paid the barrister.,AAR,7.577633833,7.61085279,11.0139648,10.38770222
376,active,plausible,The bachelor intrigued the blonde.,The bachelor intrigued the blonde.,AAR,8.737613037,8.209580483,10.57603581,9.131405384
376,active,plausible,The blonde intrigued the bachelor.,The bachelor intrigued the blonde.,AAR,8.209580483,8.737613037,10.57603581,9.131405384
377,active,plausible,The football player pursued the socialite.,The football player pursued the socialite.,AAR,6.336825731,7.003974137,10.36465279,10.52945272
377,active,plausible,The socialite pursued the football player.,The football player pursued the socialite.,AAR,7.003974137,6.336825731,10.36465279,10.52945272
378,active,plausible,The neurologist consulted the geneticist.,The neurologist consulted the geneticist.,AAR,7.085064294,6.529418838,10.26397454,10.65256601
378,active,plausible,The geneticist consulted the neurologist.,The neurologist consulted the geneticist.,AAR,6.529418838,7.085064294,10.26397454,10.65256601
379,active,plausible,The fashionista humiliated the model.,The fashionista humiliated the model.,AAR,4.672828834,10.99867732,10.39855411,10.39946346
379,active,plausible,The model humiliated the fashionista.,The fashionista humiliated the model.,AAR,10.99867732,4.672828834,10.39855411,10.39946346
380,active,plausible,The butcher accused the meatpacker.,The butcher accused the meatpacker.,AAR,9.393328373,6.222576268,10.76781973,11.13246999
380,active,plausible,The meatpacker accused the butcher.,The butcher accused the meatpacker.,AAR,6.222576268,9.393328373,10.76781973,11.13246999
381,active,plausible,The niece embarrassed the aunt.,The niece embarrassed the aunt.,AAR,8.168486417,9.307467083,10.82499699,9.464517366
381,active,plausible,The aunt embarrassed the niece.,The niece embarrassed the aunt.,AAR,9.307467083,8.168486417,10.82499699,9.464517366
382,active,plausible,The warlord hailed the mercenary.,The warlord hailed the mercenary.,AAR,6.80461452,7.248504072,9.955840353,9.712327047
382,active,plausible,The mercenary hailed the warlord.,The warlord hailed the mercenary.,AAR,7.248504072,6.80461452,9.955840353,9.712327047
383,active,plausible,The neighbor snubbed the newcomer.,The neighbor snubbed the newcomer.,AAR,10.54597282,7.863651265,10.85047965,8.868835493
383,active,plausible,The newcomer snubbed the neighbor.,The neighbor snubbed the newcomer.,AAR,7.863651265,10.54597282,10.85047965,8.868835493
384,active,plausible,The editor overheard the proofreader.,The editor overheard the proofreader.,AAR,10.01619104,6.710523109,10.77132378,7.636269603
384,active,plausible,The proofreader overheard the editor.,The editor overheard the proofreader.,AAR,6.710523109,10.01619104,10.77132378,7.636269603
385,active,plausible,The communist offended the capitalist.,The communist offended the capitalist.,AAR,8.725832057,8.912473274,10.99476528,10.52937251
385,active,plausible,The capitalist offended the communist.,The communist offended the capitalist.,AAR,8.912473274,8.725832057,10.99476528,10.52937251
386,active,plausible,The curator misinformed the sculptor.,The curator misinformed the sculptor.,AAR,8.546363569,8.211754397,10.58425024,8.406485069
386,active,plausible,The sculptor misinformed the curator.,The curator misinformed the sculptor.,AAR,8.211754397,8.546363569,10.58425024,8.406485069
387,active,plausible,The baker mentioned the miller.,The baker mentioned the miller.,AAR,8.772145439,8.461469043,11.30919919,10.57928509
387,active,plausible,The miller mentioned the baker.,The baker mentioned the miller.,AAR,8.461469043,8.772145439,11.30919919,10.57928509
388,active,plausible,The pollster shamed the statistician.,The pollster shamed the statistician.,AAR,6.350885717,7.34601021,10.06219509,10.0604913
388,active,plausible,The statistician shamed the pollster.,The pollster shamed the statistician.,AAR,7.34601021,6.350885717,10.06219509,10.0604913
389,active,plausible,The screenwriter emailed the actor.,The screenwriter emailed the actor.,AAR,6.263398263,9.884865228,10.16807914,8.255828427
389,active,plausible,The actor emailed the screenwriter.,The screenwriter emailed the actor.,AAR,9.884865228,6.263398263,10.16807914,8.255828427
390,active,plausible,The dermatologist contradicted the pathologist.,The dermatologist contradicted the pathologist.,AAR,6.838405201,7.282073658,10.12917106,10.20162725
390,active,plausible,The pathologist contradicted the dermatologist.,The dermatologist contradicted the pathologist.,AAR,7.282073658,6.838405201,10.12917106,10.20162725
391,active,plausible,The sharecropper misled the fieldworker.,The sharecropper misled the fieldworker.,AAR,6.690842277,6.350885717,9.981244664,10.31314387
391,active,plausible,The fieldworker misled the sharecropper.,The sharecropper misled the fieldworker.,AAR,6.350885717,6.690842277,9.981244664,10.31314387
392,active,plausible,The patriot saluted the veteran.,The patriot saluted the veteran.,AAR,9.922554615,9.086136769,11.04208213,10.68663539
392,active,plausible,The veteran saluted the patriot.,The patriot saluted the veteran.,AAR,9.086136769,9.922554615,11.04208213,10.68663539
393,active,plausible,The welder visited the milkman.,The welder visited the milkman.,AAR,7.237059026,6.516193076,10.19984448,11.10019402
393,active,plausible,The milkman visited the welder.,The welder visited the milkman.,AAR,6.516193076,7.237059026,10.19984448,11.10019402
394,active,plausible,The teenager mortified the parent.,The teenager mortified the parent.,AAR,7.643482907,11.18546252,11.09559538,9.229456489
394,active,plausible,The parent mortified the teenager.,The teenager mortified the parent.,AAR,11.18546252,7.643482907,11.09559538,9.229456489
395,active,plausible,The surfer impressed the swimmer.,The surfer impressed the swimmer.,AAR,7.678326357,7.830425618,10.45880867,10.83093581
395,active,plausible,The swimmer impressed the surfer.,The surfer impressed the swimmer.,AAR,7.830425618,7.678326357,10.45880867,10.83093581
396,active,plausible,The miser antagonized the landlady.,The miser antagonized the landlady.,AAR,11.38103843,7.539558829,10.9400461,9.788020583
396,active,plausible,The landlady antagonized the miser.,The miser antagonized the landlady.,AAR,7.539558829,11.38103843,10.9400461,9.788020583
397,active,plausible,The infantryman upset the loyalist.,The infantryman upset the loyalist.,AAR,6.304448802,7.646831391,10.40271236,8.568646473
397,active,plausible,The loyalist upset the infantryman.,The infantryman upset the loyalist.,AAR,7.646831391,6.304448802,10.40271236,8.568646473
398,active,plausible,The florist invoiced the grocer.,The florist invoiced the grocer.,AAR,8.004699511,8.674025985,10.50981752,8.189799619
398,active,plausible,The grocer invoiced the florist.,The florist invoiced the grocer.,AAR,8.674025985,8.004699511,10.50981752,8.189799619
399,active,plausible,The claims adjuster harassed the retailer.,The claims adjuster harassed the retailer.,AAR,5.720311777,7.912056888,10.15659098,9.198369
399,active,plausible,The retailer harassed the claims adjuster.,The claims adjuster harassed the retailer.,AAR,7.912056888,5.720311777,10.15659098,9.198369
400,active,plausible,The ex-wife punched the girlfriend.,The ex-wife punched the girlfriend.,AAR,0,6.49375384,8.683144438,9.805378459
400,active,plausible,The girlfriend punched the ex-wife.,The ex-wife punched the girlfriend.,AAR,6.49375384,0,8.683144438,9.805378459
401,active,plausible,The defender blamed the goalkeeper.,The defender blamed the goalkeeper.,AAR,9.10586835,6.455198563,10.43324284,9.608377964
401,active,plausible,The goalkeeper blamed the defender.,The defender blamed the goalkeeper.,AAR,6.455198563,9.10586835,10.43324284,9.608377964
402,active,plausible,The geologist reassured the excavator.,The geologist reassured the excavator.,AAR,7.509883061,7.273092596,10.12549931,8.617581365
402,active,plausible,The excavator reassured the geologist.,The geologist reassured the excavator.,AAR,7.273092596,7.509883061,10.12549931,8.617581365
403,active,plausible,The physicist nagged the mathematician.,The physicist nagged the mathematician.,AAR,7.459914766,7.948031991,10.23146639,10.85844115
403,active,plausible,The mathematician nagged the physicist.,The physicist nagged the mathematician.,AAR,7.948031991,7.459914766,10.23146639,10.85844115
404,active,plausible,The employee watched the embezzler.,The employee watched the embezzler.,AAR,10.47765411,6.794586581,10.79445063,10.8620712
404,active,plausible,The embezzler watched the employee.,The employee watched the embezzler.,AAR,6.794586581,10.47765411,10.79445063,10.8620712
405,active,plausible,The programmer distrusted the volunteer.,The programmer distrusted the volunteer.,AAR,7.120444372,9.140454245,10.47598523,8.950921765
405,active,plausible,The volunteer distrusted the programmer.,The programmer distrusted the volunteer.,AAR,9.140454245,7.120444372,10.47598523,8.950921765
406,active,plausible,The interviewer befriended the chairman.,The interviewer befriended the chairman.,AAR,7.528331767,8.851377098,10.49107383,8.269500767
406,active,plausible,The chairman befriended the interviewer.,The interviewer befriended the chairman.,AAR,8.851377098,7.528331767,10.49107383,8.269500767
407,active,plausible,The cinematographer favored the movie star.,The cinematographer favored the movie star.,AAR,6.400257445,7.53689713,10.92095266,11.07014782
407,active,plausible,The movie star favored the cinematographer.,The cinematographer favored the movie star.,AAR,7.53689713,6.400257445,10.92095266,11.07014782
408,active,plausible,The hockey player aggravated the skater.,The hockey player aggravated the skater.,AAR,6.09356977,7.075808864,9.987788553,9.357725359
408,active,plausible,The skater aggravated the hockey player.,The hockey player aggravated the skater.,AAR,7.075808864,6.09356977,9.987788553,9.357725359
409,active,plausible,The bricklayer outraged the crane operator.,The bricklayer outraged the crane operator.,AAR,7.116394144,6.003887067,10.26485294,9.311813341
409,active,plausible,The crane operator outraged the bricklayer.,The bricklayer outraged the crane operator.,AAR,6.003887067,7.116394144,10.26485294,9.311813341
410,active,plausible,The candidate approved the nominee.,The candidate approved the nominee.,AAR,9.950418847,7.714231145,11.28199188,10.72669762
410,active,plausible,The nominee approved the candidate.,The candidate approved the nominee.,AAR,7.714231145,9.950418847,11.28199188,10.72669762
411,active,plausible,The entomologist disparaged the biologist.,The entomologist disparaged the biologist.,AAR,7.23417718,7.62754439,10.16336498,8.803724602
411,active,plausible,The biologist disparaged the entomologist.,The entomologist disparaged the biologist.,AAR,7.62754439,7.23417718,10.16336498,8.803724602
412,active,plausible,The hypochondriac hounded the medic.,The hypochondriac hounded the medic.,AAR,8.146709052,11.48270334,11.15569758,9.430599768
412,active,plausible,The medic hounded the hypochondriac.,The hypochondriac hounded the medic.,AAR,11.48270334,8.146709052,11.15569758,9.430599768
413,active,plausible,The chemist suspected the pharmacist.,The chemist suspected the pharmacist.,AAR,8.952217102,7.176254532,10.74865801,9.924955459
413,active,plausible,The pharmacist suspected the chemist.,The chemist suspected the pharmacist.,AAR,7.176254532,8.952217102,10.74865801,9.924955459
414,active,plausible,The litigator begged the citizen.,The litigator begged the citizen.,AAR,7.44775128,10.84134406,10.84537235,12.51064871
414,active,plausible,The citizen begged the litigator.,The litigator begged the citizen.,AAR,10.84134406,7.44775128,10.84537235,12.51064871
415,active,plausible,The plumber devastated the foreman.,The plumber devastated the foreman.,AAR,7.687538766,8.010027528,10.36699824,9.434363536
415,active,plausible,The foreman devastated the plumber.,The plumber devastated the foreman.,AAR,8.010027528,7.687538766,10.36699824,9.434363536
416,active,plausible,The sergeant identified the sniper.,The sergeant identified the sniper.,AAR,8.38526052,7.237059026,10.89650586,10.49426973
416,active,plausible,The sniper identified the sergeant.,The sergeant identified the sniper.,AAR,7.237059026,8.38526052,10.89650586,10.49426973
